DEPTH,ROW_ID,NU_PRED,VPVS_PRED,G_PRED_GPa,K_PRED_GPa,E_PRED_GPa,NU_VALID,VPVS_VALID,G_VALID,K_VALID,E_VALID,ALL_GATES_VALID
2722.5488,313,0.109031608561689,1.509594569158,6.94010996875367,6.56216844361473,15.3936026444838,1,1,1,1,1,1
2722.7012,314,0.112480256145647,1.51335945486545,7.19327680536003,6.88341566235235,16.0047568459069,1,1,1,1,1,1
2722.8536,315,0.095587364039697,1.49544674688837,7.50553447816463,6.77770508259508,16.4459374692829,1,1,1,1,1,1
2723.006,316,0.0845396448960341,1.4844137781501,7.6878347064934,6.68957653052383,16.6755230451995,1,1,1,1,1,1
2723.1584,317,0.0578273933326407,1.45971919741957,7.93833748913065,6.33040184376016,16.7947817070437,1,1,1,1,1,1
2723.3108,318,0.0311430859984621,1.43750597682024,8.42614204186535,6.17712131259582,17.3771162162208,1,1,1,1,1,1
2723.4632,319,0.0248663040210117,1.4325974253566,8.92509910084141,6.41716454821809,18.2940666570012,1,1,1,1,1,1
2723.6156,320,0.0497138321009051,1.45272329531799,9.79010150642015,7.60761022774306,20.5536099379223,1,1,1,1,1,1
2723.768,321,0.0717207339893862,1.4722304645128,9.63971876316051,8.0407709705701,20.6621729366113,1,1,1,1,1,1
2723.9204,322,0.0671737338653359,1.46805923400494,9.59984099641164,7.88976930023522,20.4893963213083,1,1,1,1,1,1
2724.53,326,0.114101694394863,1.5151495447702,7.7424989160801,7.4509536458737,17.2518623225105,1,1,1,1,1,1
2724.6824,327,0.114872855638258,1.51600545861779,7.89867769592136,7.62174387301971,17.6120427172361,1,1,1,1,1,1
2724.8348,328,0.0837467751369168,1.48364143075896,8.53752824245516,7.40936698123643,18.5050374008023,1,1,1,1,1,1
